label,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20
Help,0.0,-0.1148318663982649,-0.1649596982274397,-0.10778926587547598,-0.026195951318125982,-0.13697353893186845,-0.14286622875082045,-0.13786556328083932,-0.12986077618169126,-0.07105933983771102,-0.07875870701191125,-0.08106334872528355,-0.08290001909376646,-0.00923758028152192,-0.010916385638381203,-0.01710257851541547,-0.020414664119759958,0.055815256963801914,0.051387002795509513,0.04399091318816893,0.03719762958789332,0.0,-0.11579438771807532,-0.3401269963095204,-0.5127181757392407,-0.4829928903168896,-0.4740948068436558,-0.673003248618246,-0.7979171526025768,-0.9121518701581034,-0.5017316948221615,-0.7246959391334643,-0.86878876831281,-1.0,-0.48739757854621185,-0.6853010535313694,-0.8234296247418793,-0.9326100844008748,-0.4498125168878071,-0.6078830944648698,-0.715842711282702,-0.8062033250468708,0.0,-0.036144984830488655,-0.04102199606956698,-0.04541113964987046,-0.05031642415770252,0.013538755414752432,0.001712081772394879,-0.02066555429671746,-0.04175912207075117,0.012533829422177845,0.008053969843540851,-0.010819554778881926,-0.027758113187463355,0.0030869183694712836,-0.003468395588252761,-0.022261498096505527,-0.0381020958927421,-0.012828903602780896,-0.018218205173624793,-0.02457240997314962,-0.032679565803992235
Help,0.0,-0.10137036444906924,-0.14149697961031937,-0.07877517453035056,0.0018902773824226115,-0.11948397531894407,-0.12107010001448965,-0.11433330987507767,-0.10422236841852796,-0.05815790550333773,-0.06176131639560621,-0.061617967266015816,-0.06123954041872925,0.0011595434342601572,0.001850416916336162,-0.0026975137158068846,-0.005793136931408865,0.06152066811587933,0.06099876834873501,0.05787281651763247,0.05581975493364563,0.0,-0.11015427423963531,-0.3373702577418588,-0.5031374333783992,-0.4641484507740884,-0.46873902715333327,-0.6654083385990618,-0.7903487413222249,-0.905894979184357,-0.49821113779410325,-0.7201000547214876,-0.8662675173286258,-1.0,-0.4822481971340201,-0.6836508770323809,-0.8218794222138788,-0.9370083940323436,-0.44144321130769626,-0.600842368011258,-0.7092002288386883,-0.8015890213878015,0.0,-0.03526454475786362,-0.04249819034595683,-0.04913026165608308,-0.056847083868315426,-0.0005921447333593374,-0.015200528284535688,-0.03678196585503038,-0.05727547169381497,-0.0032357066854984302,-0.010887923917734976,-0.02837098971863727,-0.04404322440963417,-0.013178326260242963,-0.022975235019202823,-0.042302621065774336,-0.058444949297029904,-0.02908554195778967,-0.03887159198923549,-0.04784797243485446,-0.057502731282438865
Help,0.0,-0.09922769046541377,-0.13962239530196455,-0.07923122064053452,0.0025796574837045703,-0.11715579521163871,-0.12034436448971293,-0.1149083165393666,-0.10610483379709779,-0.05727256387836996,-0.061577740199205575,-0.06200208064502725,-0.06194985985353618,0.0015956490777696588,0.0020085778541918597,-0.0024055054854778446,-0.005737340830469356,0.06167300283071421,0.06122720348482614,0.057642450814774586,0.05461438914760163,0.0,-0.1151518068331836,-0.33633265909386634,-0.5026020466829068,-0.46545910944572405,-0.47011029502514473,-0.6654365838026486,-0.7903547950036238,-0.9059242751388223,-0.4967496588593069,-0.7179075947512771,-0.8658475465468971,-1.0,-0.47986094632756976,-0.6810037133820306,-0.8211058949583121,-0.9369232067832948,-0.4395830870624788,-0.5993039129746092,-0.7088370231271125,-0.8017829617077712,0.0,-0.0337469210850382,-0.04229771520078453,-0.050577850411701326,-0.06040235971301815,-0.003172759422941572,-0.018988967632121316,-0.041298903409850776,-0.06236544206322169,-0.007143877195106476,-0.016457005422236652,-0.03516746848421331,-0.051893502707065595,-0.017920705134451716,-0.02920698571539996,-0.049915919319082354,-0.06702017440809772,-0.03425088738439382,-0.04556773604444676,-0.055713365226218906,-0.06614222785613982
Help,0.0,-0.10142444557393869,-0.14124517897827157,-0.07929323606619323,-0.0004367829806334636,-0.11973022330234089,-0.12177987756874661,-0.1152585220942816,-0.10529745394256111,-0.05779584138264045,-0.06268539457245771,-0.062488736367034205,-0.061644936910578055,0.0018862498550595399,0.0021768157785890152,-0.0018055440177483096,-0.004403200883180916,0.06301432067791907,0.06214511382823531,0.058609376150104885,0.05582340566427941,0.0,-0.11075518619073305,-0.33439448639639596,-0.49695895921353656,-0.4637508112618021,-0.47108321058282693,-0.667261664640095,-0.7925242544082138,-0.9082444064191529,-0.4991537718956618,-0.7201711910300942,-0.8662845324149142,-1.0,-0.48223207436793813,-0.6811342570249262,-0.8187879328333142,-0.9338588885834743,-0.4405756568029105,-0.5990186518911881,-0.7073340744653331,-0.8011836918412003,0.0,-0.03528085305313731,-0.04274269852786262,-0.049468994519759155,-0.05712570395844383,-0.0013701533878221121,-0.016586779676336576,-0.03834757367730231,-0.058699475570140644,-0.003936997634640178,-0.011912632763814355,-0.029429566978219624,-0.045085569213322955,-0.013732299135472956,-0.02387670490387286,-0.04283728346508955,-0.05860002944508571,-0.029428084101868566,-0.03960554711511815,-0.048210515113634556,-0.05738409029753613
Help,0.0,-0.10078504915266931,-0.14136088848779638,-0.07892372738312105,0.0010522468114946785,-0.11960041945797117,-0.12118909851437207,-0.11459578855353697,-0.10472662759492422,-0.057852956953889555,-0.06239729197973556,-0.06224949055083109,-0.06166859367437209,0.0017184710674976833,0.00260627326397596,-0.0015842077526693372,-0.004599605308083384,0.06273052831061848,0.06284367713560333,0.059499141944393624,0.05654808148156153,0.0,-0.10982378964602552,-0.3342206387182859,-0.5001664318611193,-0.4677723331374654,-0.47385759121180154,-0.6693374633275467,-0.7939787188298896,-0.9092881460894164,-0.5022946482344622,-0.7216824571999976,-0.86679945817735,-1.0,-0.48557576046629736,-0.6830265770567717,-0.8192003806073098,-0.9327284901413342,-0.44414571581411944,-0.6019747264524689,-0.7095034952553878,-0.8026658720166313,0.0,-0.03506190092002903,-0.042591281422139055,-0.04948144403227751,-0.05727971601000843,-0.0007549855798452583,-0.015657439259098675,-0.03752593083404462,-0.05814675691858728,-0.0033392182298554803,-0.011040540640445863,-0.02840609750313324,-0.044028716301015784,-0.013177136826945431,-0.02298356659741975,-0.04160894918887064,-0.05725860928284503,-0.028953985523181576,-0.03891609099117617,-0.04743307070499534,-0.056581936459441526
Help,0.0,-0.100331395937264,-0.14040797401624516,-0.07937548727881759,0.0011794170955914838,-0.11898556289176167,-0.12207572465751614,-0.11602663970055856,-0.10683400779497816,-0.058128431650839155,-0.06323684991336648,-0.06340318430258128,-0.06365033792697179,0.0007197113542251468,0.0005646224549201057,-0.004260187023619112,-0.007785462745113062,0.06137232297096452,0.06079509568120049,0.05781294004930468,0.0554856179452315,0.0,-0.11268969504085016,-0.33674866688424426,-0.5037726147111028,-0.46675511882960896,-0.4699306721725903,-0.665646437101318,-0.790162587540269,-0.9056611217339112,-0.49871992959087547,-0.7194778249443008,-0.8658038616023735,-1.0,-0.48240513347964004,-0.6819376300414242,-0.820140993728106,-0.9348750508673053,-0.4418513017519608,-0.6002261702816798,-0.7087465381500774,-0.8017972208316398,0.0,-0.03462511661086709,-0.042240564694827155,-0.04928018345171115,-0.057385907090954355,-0.0007237881129257888,-0.015403207852385243,-0.03735649241128955,-0.05823172472024938,-0.003664303005310312,-0.011234728339628842,-0.029130862577350834,-0.04534898107280809,-0.013700567499402908,-0.023249880702732612,-0.04268622902090781,-0.059109830653505786,-0.02959473324346569,-0.039237516858119575,-0.04817777015721884,-0.05786146542026012
Help,0.0,-0.10178025999206781,-0.14147330658782395,-0.07907245496135777,0.0010553485836975018,-0.11971572486145214,-0.12154468131557027,-0.11522214665696337,-0.10541123997749301,-0.05831474247998974,-0.06289904864104477,-0.06300442215010736,-0.06235083334124566,0.0015477122002478946,0.0022113543120943656,-0.0025206485224406167,-0.006084234143412353,0.06306585900168095,0.06300702856199229,0.059407325519186385,0.056082909217370844,0.0,-0.11447770577668374,-0.3391005781455963,-0.5041097840544313,-0.4666081092796517,-0.4747090235903237,-0.6685985143328141,-0.7932066604745767,-0.9080376591765216,-0.5030287436964394,-0.7221976061099755,-0.867559120713298,-1.0,-0.486202741486078,-0.6856307954266407,-0.8221162364132247,-0.9358637124601444,-0.4447802164898123,-0.6030529647097416,-0.7112306626733954,-0.8043205248668139,0.0,-0.03405574014839347,-0.04109603099417227,-0.04781091984901232,-0.055534730575849366,0.0018463442362314385,-0.01245759267580936,-0.03408527948308947,-0.05461735892131089,-0.0011420766781263974,-0.008491279572017755,-0.02590481724897373,-0.04155630704297845,-0.01141044245985262,-0.020636834124001305,-0.03914403017898593,-0.05472847274226293,-0.027612848990974697,-0.03695768500950182,-0.04533531338195833,-0.05443313369555063
Help,0.0,-0.10045614899591028,-0.1420848238296632,-0.08219450459946635,-0.0005206779928950178,-0.11818278934462621,-0.12196079230493255,-0.11709067466455728,-0.10888888477220647,-0.058254061467420265,-0.06278356480409429,-0.06288779920305144,-0.06251149326274047,0.00046769629010755037,0.0009702197135159535,-0.0032022437565879785,-0.006427705602043192,0.06060069394915609,0.06003320927710851,0.05656247549287495,0.0535174478380316,0.0,-0.11534894749809654,-0.33605275199190826,-0.5037005681639246,-0.47184714099493213,-0.47208870791952956,-0.66712547092274,-0.7915034144793189,-0.9069896945030557,-0.49955070528032447,-0.7196840302156257,-0.8667342214252325,-1.0,-0.48342963282691964,-0.6814532547623326,-0.8195426839246227,-0.9329140801036416,-0.44328778018397863,-0.6013110810181626,-0.708468797914324,-0.7989021425479506,0.0,-0.03455865400053929,-0.04347485167416089,-0.051944433044608586,-0.06156001389511929,-0.0025010238653896395,-0.017881470496744434,-0.04014935830521002,-0.061128298695854365,-0.0057910438944647384,-0.013986759589738437,-0.03205202086733848,-0.04840693181732264,-0.016035662342069972,-0.025851592799262545,-0.045344096938072134,-0.061761157571246714,-0.03205173141310559,-0.041510893125859545,-0.050168310996501445,-0.05957900456280607
Help,0.0,-0.10164571446504071,-0.14158156890733187,-0.0802308735986692,-0.0001485091112254788,-0.11982251307933457,-0.12235482817390812,-0.11666799175836208,-0.10754888986041689,-0.05917593875642399,-0.06387090233925943,-0.06440032125906074,-0.06443689255433756,-9.142823819205848e-05,0.0011108530940335105,-0.003455863851986578,-0.006734925259577433,0.06068388692822679,0.0610935842766658,0.05798959559004542,0.055361775052063134,0.0,-0.11324647527153414,-0.3374799128145263,-0.5041214676036084,-0.46393017007690907,-0.47121860683256817,-0.6649027812037627,-0.7895200876179046,-0.9045783864015569,-0.5004955966492539,-0.7206247711591353,-0.8671897350304638,-1.0,-0.4844220181683971,-0.6847855195462145,-0.8223066553765148,-0.9353354325998132,-0.44369759517169943,-0.6030770914873577,-0.7112797859146027,-0.802950895808318,0.0,-0.03483033574773757,-0.042190969151452117,-0.04904984376621028,-0.056895911694055355,0.0009213659912336977,-0.013234243611486514,-0.03497162094706874,-0.05563755720713117,-0.0018674532360043311,-0.008913297005206964,-0.026485510950496678,-0.04240682936854846,-0.011934476148090706,-0.020983179653974452,-0.04001483422585895,-0.05601511567657057,-0.027981779628189218,-0.036941613766863245,-0.04538874514102534,-0.05467161478184024
Help,0.0,-0.10260828588112107,-0.14329035600722811,-0.08164303291423895,-0.0006937548097653409,-0.12009321670586913,-0.12257630511304249,-0.11731745242852988,-0.10834296967911512,-0.05935384692753975,-0.06407291937971839,-0.06472855306426482,-0.06447710264547571,-0.00015298119306083767,0.00029528350413853243,-0.004718699933039684,-0.008017481081460312,0.06099789806075849,0.06091432960058808,0.05742543951825825,0.05472691087572731,0.0,-0.10957513881770496,-0.3355040230514843,-0.503958916105896,-0.4671851305260498,-0.47095657637527083,-0.666113889655485,-0.7910579264156736,-0.9065370279367624,-0.49991900813054063,-0.7213972820382757,-0.8673850180873564,-1.0,-0.48343708508740696,-0.6853843667997285,-0.8234021490008261,-0.9374154808399437,-0.4420612601515346,-0.6012685518411603,-0.7098705775381514,-0.8021213102367328,0.0,-0.03561807088609542,-0.04311313267925976,-0.049891126173213,-0.05765333075389459,-0.0002859973396515225,-0.014644610856933384,-0.03617368318183464,-0.05669694995117172,-0.002714666030122188,-0.01011439396697771,-0.027317007669907977,-0.04287815071073825,-0.012494939690442474,-0.022287285299109255,-0.041383371100821666,-0.057382792609642144,-0.028279979345104813,-0.038005495602305685,-0.04684531656339886,-0.05641368406967193
Help,0.0,-0.10177966627380436,-0.14222082997332672,-0.08080975125612555,-9.366664598970287e-05,-0.12001798895850134,-0.1228970907511941,-0.11755486632342907,-0.10883431548911358,-0.05941492463246697,-0.06446820916816574,-0.06507933751008002,-0.06504112648098753,-0.00023943924074188946,0.0005500899447925066,-0.0036729731406240306,-0.006708144656038707,0.06048619812666708,0.06055840208423795,0.05714781961416786,0.05402047019415669,0.0,-0.1126384219341232,-0.3365154146765089,-0.5040545251535264,-0.4665914645493456,-0.4688619812666708,-0.6638510638297872,-0.7894666583958811,-0.905475032566218,-0.49829005644811114,-0.7191315054897339,-0.8664076360027294,-1.0,-0.48271627070281,-0.6834507164567954,-0.8217811239997519,-0.9356634513987966,-0.44307028099993795,-0.6022380745611314,-0.7106938465355748,-0.8028364245394206,0.0,-0.033955399964555426,-0.04144198578429366,-0.048612721935897156,-0.05709804775315415,-0.0003687598617295312,-0.015249395374269463,-0.037294848509931026,-0.05826652753108356,-0.0037646697543482427,-0.011767992041659825,-0.029896552033285655,-0.046323882844029406,-0.014248671357459093,-0.02430065615213684,-0.04413795300096756,-0.06077063707763774,-0.030510465949916136,-0.04080151295382408,-0.050334366064673286,-0.060426966554717326
Help,0.0,-0.10231402798402885,-0.14308801115743014,-0.0811638503350456,-0.000984523102466279,-0.12109434813718685,-0.12359141369269548,-0.11774270855487283,-0.108344761501085,-0.05963366819827164,-0.064639884697917,-0.06485380853579785,-0.06429850361708206,9.157485197579284e-05,0.0006344206071574655,-0.0038949837040370555,-0.007238026463512529,0.061617665399445146,0.06169541057989806,0.05812486349428953,0.054783689609344176,0.0,-0.11138193179579779,-0.3359810301759695,-0.5023762739650454,-0.4644299602515306,-0.47309848557621326,-0.667418764073404,-0.7927439638155989,-0.9082798118815816,-0.5021911307949283,-0.7216504815902777,-0.867395627406721,-1.0,-0.4860466089832313,-0.6849722926891746,-0.8214808687675059,-0.9345835044910924,-0.44514928009084226,-0.6042235193872683,-0.711598148119769,-0.803240092691193,0.0,-0.035224489348983846,-0.042814903785615976,-0.04972036791998257,-0.057541658443879186,-0.0001885624432636734,-0.014810618090330487,-0.03664190219495457,-0.05734331634739318,-0.002573808770290583,-0.010008770807530773,-0.02724270338458042,-0.04286111949535036,-0.012247295092496264,-0.021628614029826795,-0.040149113901435114,-0.05574887825504561,-0.027933088996937718,-0.03736029367084341,-0.045758034650066386,-0.054918206354782714
Help,0.0,-0.10253286742830792,-0.14287942602549863,-0.08162726396344541,-0.0007353178266300184,-0.11987601506135476,-0.1231886249887192,-0.11812335165474265,-0.10935766464056149,-0.05915547718540792,-0.06414266587825294,-0.0651391805715434,-0.06499735591185242,0.000601850468785384,0.0016199444638581933,-0.0031672926639167817,-0.006684843590289389,0.061629986947017136,0.06174736338041135,0.05787643579537159,0.05420695660558331,0.0,-0.11273601036006063,-0.3360571484773838,-0.5034904520632962,-0.4671103687110602,-0.4682125970359145,-0.6645681523309107,-0.7908836555686479,-0.9068721843610809,-0.49720750737672215,-0.7188318949315022,-0.8669004569884912,-1.0,-0.4819571154410943,-0.6835912423709216,-0.8221226885589723,-0.9359716545268542,-0.4425365957828182,-0.6023356912358659,-0.7117045197348639,-0.804411757276762,0.0,-0.0339205131580493,-0.04126629692733339,-0.04833562317849788,-0.056700615769500314,-0.00016973832368662176,-0.014765215787162913,-0.03631729299609602,-0.056762200196678686,-0.003418035607851389,-0.011239739261919464,-0.028966541231847772,-0.044932388759237114,-0.013733688325911013,-0.023384818607328182,-0.042848933678518365,-0.05911512758800367,-0.029860220963076944,-0.03971428282694361,-0.048896864332621304,-0.058640000945255934
Help,0.0,-0.10302504420739528,-0.14353343097554921,-0.08068266954227439,0.0005661102171118495,-0.11936168974692217,-0.1215756454599157,-0.11587583382717127,-0.10644300197762756,-0.05811530396103649,-0.062191447852248116,-0.06261261681660528,-0.06180234886257133,0.0016062547474680535,0.003123064331179112,-0.0019264534009174644,-0.005155373703209547,0.06313112316505094,0.06381874852060017,0.06008748213054121,0.056791415318762084,0.0,-0.11182612261040324,-0.33831230129691103,-0.5056735981866434,-0.46694885321340834,-0.4736272375305894,-0.667990294322819,-0.7935022786280741,-0.9088873228329638,-0.5022899653111862,-0.7222211852373639,-0.8679405733347305,-1.0,-0.4862145773192996,-0.68466589819825,-0.8216336595430191,-0.9333605969875897,-0.4459395747809486,-0.6045901779814694,-0.7121073048825471,-0.8027879143047684,0.0,-0.03575150012416317,-0.04265624553460216,-0.048822661205695506,-0.05571687582610883,0.0020749682152084426,-0.011564648777766041,-0.03299538489048048,-0.05333945015062403,0.000431027999437096,-0.0058520871573767026,-0.02247631379416526,-0.03755385853882656,-0.008745835216814392,-0.017099548825927374,-0.03533604284108758,-0.05064840267196607,-0.024112996261140548,-0.0324451315376805,-0.040427053451801996,-0.04928020250095543
Help,0.0,-0.1020787873547953,-0.1428882038079941,-0.07975706644435004,0.0013001901780957158,-0.11966294186443202,-0.12178489618236123,-0.11582766799455278,-0.10639723157124936,-0.05791601887610457,-0.06221735861258946,-0.06250900872359691,-0.06223421339212114,0.001905089487954919,0.003006393267576804,-0.0020210753411766323,-0.0055664470031109555,0.06343277549215176,0.06357622839349918,0.060368576573292226,0.05801802150482593,0.0,-0.1092438165588221,-0.3373618337251029,-0.5036325483271787,-0.46575592593760173,-0.4727197590141078,-0.6684889596512185,-0.7935352244604051,-0.908617973624767,-0.5008794137283428,-0.7220081283734919,-0.8676661342845255,-1.0,-0.48402956578030293,-0.6832906397606122,-0.8202924366673856,-0.9328519941233002,-0.44245494233636584,-0.6006173219066252,-0.7083363739563692,-0.7998308903786988,0.0,-0.03689029833848312,-0.04487945993493038,-0.051673559139041446,-0.0591745524785944,-0.003329578780633923,-0.018238424758069118,-0.03994529735684827,-0.0604147950438419,-0.004918319272899608,-0.012355039622299188,-0.02904284369110539,-0.04416118882330461,-0.013801902471836883,-0.023127543718166676,-0.041565900015096705,-0.057087045116333064,-0.02881795723457621,-0.03806033216352863,-0.046336848243144366,-0.05541042762712715
Help,0.0,-0.1027607717888549,-0.14182034607461116,-0.07893693725814356,0.00035691465855258156,-0.11877226611722076,-0.11925653413098067,-0.11327693130956593,-0.10443925898612093,-0.057159013111578366,-0.06056965606149741,-0.06044142699559611,-0.060254650414727204,0.0026089923603624565,0.0038221018745525667,-0.0008436847028666703,-0.004478134285856365,0.06462369616842169,0.065412586402152,0.061960034440450576,0.058389511738119966,0.0,-0.11588754998978859,-0.3406390748992229,-0.5029511137632635,-0.46189260471701565,-0.4745999800463063,-0.6693149409067296,-0.794944741091442,-0.910255979618459,-0.5019633121004765,-0.7226423757030315,-0.8675291791494535,-1.0,-0.4847794288051897,-0.683482876572018,-0.8206010002492647,-0.933899292644687,-0.4432650497919718,-0.6024384789780957,-0.7107756200891786,-0.8026219716438622,0.0,-0.03520760736510304,-0.04238027609031535,-0.04885947186263432,-0.056075488267197646,0.0015829632509172088,-0.012759917982500974,-0.034480845677571,-0.05496013777806631,-0.0005858024532339412,-0.007725441076555743,-0.024593540261269087,-0.0397545162158172,-0.0101962338769941,-0.019341983372756753,-0.0377045361225978,-0.05298707557727398,-0.025885551699927272,-0.03469251746245392,-0.04269876894217043,-0.05151360632738587
Help,0.0,-0.10161226881659972,-0.14259947589203847,-0.07988636943002682,0.0025918962772209487,-0.1182292606955036,-0.12159721567411426,-0.11670510037685276,-0.10821962611019421,-0.05751396247298132,-0.062467483508596586,-0.06330282620534815,-0.06326775504177619,0.0019287891880470235,0.0023965711135549984,-0.00243688423040107,-0.005596533970571799,0.06324553914456689,0.06349041324751424,0.0600876367221542,0.05749062330007044,0.0,-0.11087030714913189,-0.33697827977939615,-0.5054911020651361,-0.46796476983051205,-0.4681080498866708,-0.6645913108009636,-0.789930189039188,-0.9061428890314063,-0.49650845349211126,-0.719123101094626,-0.8660953644845559,-1.0,-0.48048586167196716,-0.6816049126088384,-0.8207294727137923,-0.9350213712562859,-0.4403665722886262,-0.5989093866596408,-0.7070813047546202,-0.7983517926013699,0.0,-0.03586127281138557,-0.04385070384790507,-0.050975161890780635,-0.05905322250036613,-0.0025738242503922306,-0.01748831434157164,-0.039381080623905364,-0.06025758076640537,-0.0049709033731838,-0.012653902458150934,-0.029906240330308555,-0.04561625533477576,-0.01458673524371055,-0.024256274708785445,-0.043652586096036554,-0.05999494486642658,-0.030214877880504157,-0.04018688663007302,-0.04949611981281045,-0.059447800392390754
Help,0.0,-0.10191189615940047,-0.1408503702340155,-0.07923653209053289,0.0013503299667207065,-0.1173551540386596,-0.12081001290054079,-0.11629857523806475,-0.10793523318265195,-0.056950585276376205,-0.06156119053133321,-0.06264990813554422,-0.06248996443972686,0.0027881975308394957,0.003919808557775565,-0.0010284417157169004,-0.00458997139271317,0.06350127379709586,0.06427848260828026,0.060901782315504506,0.05775305493709548,0.0,-0.11726136375573308,-0.34011307856724465,-0.5037509860485079,-0.4625039579499395,-0.47148256426135027,-0.6658511705777631,-0.7908371645621795,-0.9060464594543356,-0.49947039753574163,-0.7186807046126311,-0.8665579366337842,-1.0,-0.48316614485921705,-0.6827374857501297,-0.8198409654446585,-0.9329931580613874,-0.4428189407350457,-0.601926527443537,-0.7110246038173396,-0.803147389303706,0.0,-0.033903945057760135,-0.04136473931264261,-0.04865768804037117,-0.057111959775081225,0.0014705879037562083,-0.01264342596949923,-0.03411258154213018,-0.05448417489147372,-0.0017015411272250983,-0.009121282349439415,-0.027083556716592606,-0.043151080765046416,-0.012018310802847654,-0.020922832560567595,-0.04053095151328279,-0.056822405724116336,-0.028202244224127093,-0.03703966294234157,-0.04590643606514781,-0.055389739612771514
Help,0.0,-0.102129943064905,-0.1426248763968994,-0.08043994073955057,0.001334835033206124,-0.1185316940159938,-0.12236410405913994,-0.11766745297747357,-0.10925588344482587,-0.05778188803088924,-0.06270674393579888,-0.06334039517217507,-0.0631664172376233,0.001464879145901398,0.0022340976040062625,-0.002204222605143835,-0.005197747701241225,0.06264071767780881,0.06279661998279677,0.05949078817590223,0.056632453725917596,0.0,-0.11398943893685172,-0.3375372770633127,-0.5041379070115556,-0.46670283884666186,-0.47107946341740486,-0.6668617223752759,-0.7916488708537064,-0.9072168520098625,-0.49878689303463775,-0.7197211394801561,-0.8664876886447702,-1.0,-0.48235758930098466,-0.6816397106518493,-0.8196396736219137,-0.933298981268815,-0.44226973420979215,-0.6010048920310638,-0.7091112156457127,-0.8010127687376966,0.0,-0.03480664234880003,-0.04250223964636789,-0.049597979446425064,-0.0576618206244038,-6.795582860025954e-05,-0.014377211207063558,-0.03602298158819888,-0.05671136338315283,-0.002707365042517588,-0.010028095288929843,-0.027523581677133487,-0.043433844570847216,-0.01253250161590229,-0.021623981365077826,-0.04075448552765054,-0.05694549142702138,-0.028288110592021434,-0.03750732498624778,-0.04627564892035834,-0.05585333976495782
Help,0.0,-0.10228446429710163,-0.14321931389497985,-0.0802724596434656,0.0011479688545819084,-0.11972053580081153,-0.12145849411592213,-0.11586828121257646,-0.10690583918845568,-0.058303762726825845,-0.06199584145301098,-0.06210982239559823,-0.06164385625145301,0.0015708783210757792,0.003164728572210442,-0.0016123031129852412,-0.0050631138087158765,0.0632837758923779,0.06454308956642553,0.061342459507893556,0.058661271233971746,0.0,-0.11095316688768257,-0.33881374961650684,-0.5054754787827237,-0.4680294126064931,-0.4728498147935213,-0.6688409870448356,-0.7940169482631966,-0.9092597465003582,-0.5010789275347328,-0.7224817617938893,-0.8679596683204782,-1.0,-0.4842848775407833,-0.6835610357905181,-0.8210242179375876,-0.9336597962603205,-0.44295611583074784,-0.6012431328992685,-0.7093000791841174,-0.8004690165151859,0.0,-0.03607550030067965,-0.04388304187861776,-0.05074649832685108,-0.058383609837620774,-0.002249323481968095,-0.017097679244106437,-0.0388082498875615,-0.059325941474713484,-0.004369334787641133,-0.01195856996782768,-0.02878936386988491,-0.043935670193793644,-0.013772851304490227,-0.02342192298431826,-0.04226296377154497,-0.05792840001728386,-0.029222949242740676,-0.03874273908975013,-0.04734120782859368,-0.05658313774562861
Help,0.0,-0.10265446750577328,-0.1426703467033465,-0.07983100857762916,7.99735045394066e-05,-0.11969208819734196,-0.12067725631370103,-0.11481495989146705,-0.10591078271336918,-0.05828750236342421,-0.06176201843583878,-0.06156616495533411,-0.060987141716816455,0.0014188078097328635,0.002935793453923837,-0.001500036785301146,-0.00454882263182383,0.06327272672488538,0.06450271169187527,0.06166635154343842,0.05925961358108296,0.0,-0.11265416870366841,-0.3399708831158983,-0.5048517677910916,-0.4670355993832122,-0.4763892351896477,-0.6719303545023325,-0.7974498998008572,-0.9129730395129375,-0.5034182081967695,-0.7235891267671697,-0.8681750711663753,-1.0,-0.4857507804635651,-0.6830152848575881,-0.8202480296009937,-0.9330143118675408,-0.4441845828659842,-0.6028518275515126,-0.7107167509213275,-0.8020851616130191,0.0,-0.03624495312820166,-0.0436997988571771,-0.05022301838582808,-0.05731903872470984,0.0001398297712950299,-0.014285515247150507,-0.0360296633868312,-0.05649021206156854,-0.0016277114153932925,-0.008721788471481334,-0.025322108006120912,-0.040194096099735864,-0.010903106610602089,-0.019938552112299612,-0.03812352619874984,-0.05325166961572517,-0.02637851429500128,-0.0349695475733952,-0.04276413945617237,-0.05139616582533258
Help,0.0,-0.10297029702970296,-0.1433520313063695,-0.08036537459413957,0.0018301298753357117,-0.11860356455686054,-0.12118315829558664,-0.11635492243556339,-0.1084276165470798,-0.05800885376999238,-0.062142993145468395,-0.06299980959634426,-0.06354471479536618,0.0006205655990700285,0.0020160239708181342,-0.002918938148875616,-0.006161813043652544,0.06160197117889927,0.06250839279272057,0.05975693470156732,0.05771447969695755,0.0,-0.11242797230127871,-0.33955886479336195,-0.5083962375235499,-0.4691624368661563,-0.4693100623321442,-0.665007409458051,-0.7896102863069708,-0.9054857234837856,-0.4977364512767066,-0.7201945311560508,-0.8662617248566962,-1.0,-0.48135847997755243,-0.6813282596604803,-0.8200447448591013,-0.9336369979356235,-0.44118687868280754,-0.5987527934220548,-0.7065798555437528,-0.7977412113681004,0.0,-0.03608241027091392,-0.042850273766524616,-0.048746519902081994,-0.05547113154752033,0.0016242231043416206,-0.01200870996376276,-0.033670253529872914,-0.05448538551593336,-0.0002089623668994025,-0.006759071452775718,-0.023910719567873474,-0.03954705610132439,-0.009597601343174614,-0.018607462992057747,-0.03795153296728022,-0.05421227918676553,-0.025151314472821967,-0.034259522310938775,-0.04321251437286005,-0.05301195324577062
